Price_Milk,Price_Chocolate,Price_Soup,Price_Ramen,Demand_Milk,Demand_Chocolate,Demand_Soup,Demand_Ramen
3.81,3.82,2.37,2.17,809,105,220,161
4.95,6.28,3.13,1.93,576,61,184,128
3.09,5.91,4.36,3.13,879,70,233,89
2.12,3.75,5.65,3.07,2340,206,190,167
3.94,2.03,4.48,3.28,699,193,196,104
1.93,2.61,4.15,1.36,1834,256,239,831
3.85,6.91,4.91,3.07,611,88,160,96
2.8,7.55,4.01,1.04,864,121,160,895
1.77,2.04,3.89,2.49,2066,366,205,275
4.25,5.81,3.68,1.8,667,92,182,219
3.05,4.39,2.7,3.43,962,82,491,45
2.85,6.99,3.67,2.9,909,125,370,187
2.42,3.01,4.88,3.39,1026,207,189,190
5.01,5.99,2.82,2.39,538,56,208,96
5.03,4.49,2.72,0.82,617,97,154,695
3.64,5.4,3.28,0.65,966,114,131,1831
1.73,2.18,5.26,0.17,1420,387,76,51012
4.03,7.62,2.11,0.64,769,34,204,1203
4.69,6.85,3.16,3.12,499,61,146,70
2.91,4.03,5.39,2.78,994,118,126,141
2.07,7.12,5.79,0.56,2070,130,82,4627
3.45,2.66,2.98,1.16,866,145,157,542
3.44,5.66,5.01,3.16,328,93,186,102
4.21,3.8,3.15,0.8,786,104,208,929
4.03,7.39,5.54,0.95,920,53,74,1188
5.22,6.96,2.48,1.42,431,66,233,239
3.24,2.82,5.04,0.79,696,181,84,1725
3.81,5.71,2.62,3.06,419,75,225,63
3.63,7.73,2.67,1.84,849,68,294,221
3.28,6.04,3.64,3.41,787,104,285,110
4.95,7.86,3.27,2.68,448,39,210,86
1.59,4.87,4.78,0.24,1106,260,107,35797
3.72,4.15,4.52,0.27,943,104,61,8208
3.76,5.36,3.34,2.72,484,97,226,93
3.84,2.06,2.14,1.48,687,232,323,287
2.27,5.67,2.05,1.13,1099,111,330,810
4.81,4.05,5.75,1.76,436,50,74,200
4.15,3.07,2.82,2.46,573,122,308,80
2.14,2.92,3.27,2.32,1440,241,257,225
2.66,6.23,2.75,2.45,1754,116,292,167
3.79,2.74,5.66,2.56,764,125,95,153
4.2,5.72,2.34,3.26,834,86,436,69
2.74,6.17,6.0,0.43,1347,117,67,7387
3.67,4.44,4.28,3.32,999,94,197,79
3.45,5.2,3.52,0.46,1051,111,164,4774
5.1,5.15,2.31,2.55,574,75,300,81
5.25,6.54,5.48,1.18,446,63,79,720
2.86,3.31,5.1,3.1,1369,207,229,146
4.27,2.03,4.16,0.41,718,161,65,3074
3.07,5.89,4.34,2.16,1020,100,160,216
2.75,4.52,3.44,2.61,1299,125,375,153
1.71,7.25,3.58,1.88,1831,104,294,510
5.0,5.95,5.08,2.15,773,54,93,198
2.85,4.91,3.14,2.94,513,132,439,101
5.17,2.22,5.01,0.1,721,152,31,54847
4.36,4.39,3.46,3.29,713,62,247,71
4.46,2.27,2.74,3.37,470,170,234,69
2.89,6.51,5.35,0.56,922,101,77,3416
2.14,5.21,3.71,2.11,1222,123,327,264
3.99,7.25,5.39,1.33,517,62,85,432
2.74,4.5,3.75,2.13,1012,138,307,211
3.16,3.09,4.92,0.22,1109,146,75,18856
2.7,4.93,4.17,1.6,988,147,224,462
5.31,5.93,5.68,0.75,510,73,45,883
4.11,6.06,3.18,1.29,766,82,200,508
3.7,6.63,5.52,2.63,1008,63,106,136
2.04,2.56,2.83,0.93,1749,284,329,1665
2.84,7.64,2.13,0.98,698,96,360,634
4.32,7.63,3.93,2.2,699,58,180,206
3.4,3.19,2.98,1.71,671,132,249,226
5.41,7.74,5.14,2.32,492,25,85,108
3.48,4.23,2.99,1.48,970,154,251,481
5.09,5.99,2.06,0.21,454,71,104,4806
5.07,7.77,5.88,3.35,621,53,93,75
4.73,3.73,2.75,1.44,812,79,116,246
1.8,7.99,2.38,2.08,1662,142,517,184
3.07,3.01,3.56,2.16,838,146,252,232
4.08,4.74,4.94,2.69,544,82,143,96
4.39,7.99,3.15,0.93,752,45,168,768
3.64,2.14,2.0,1.0,806,272,197,324
2.1,4.25,2.01,3.14,1236,150,860,112
5.06,2.82,4.5,2.11,426,167,125,129
2.94,5.36,3.31,0.28,1147,112,103,10301
4.46,5.16,2.42,0.62,496,117,153,840
3.98,5.74,5.77,0.92,535,69,84,1326
4.29,5.77,2.84,3.4,730,91,306,61
4.25,3.05,3.08,0.93,754,128,140,648
4.51,4.57,5.01,2.6,832,106,101,112
3.4,6.69,3.75,1.25,889,90,182,515
4.8,5.72,3.75,2.45,307,70,167,99
2.46,3.92,5.97,0.52,1303,131,73,5703
2.57,3.19,3.13,0.11,937,165,117,57542
4.19,5.82,4.02,3.1,679,99,162,70
2.26,2.84,5.62,1.22,1388,151,147,856
2.95,4.58,3.06,0.24,1064,138,85,16366
5.36,7.88,4.92,3.06,573,51,93,67
3.37,5.67,2.44,3.2,782,92,341,64
3.86,7.66,4.14,3.5,926,68,199,96
3.55,3.72,2.33,1.36,824,119,333,469
1.66,2.46,4.9,1.11,2555,292,180,1136
4.61,4.23,3.42,1.38,584,67,183,292
4.78,5.06,3.84,2.5,425,74,186,136
3.86,7.1,5.06,3.04,695,83,124,94
4.52,5.31,4.14,0.52,828,63,86,2824
4.73,7.83,2.29,3.45,482,43,440,40
4.32,3.07,5.11,2.79,690,156,136,112
3.04,6.55,4.45,0.35,777,66,98,7729
2.37,7.23,4.12,2.84,1638,119,296,148
3.25,6.82,5.36,3.23,669,70,79,35
2.21,2.64,2.31,1.2,1398,222,242,724
4.28,2.07,2.25,1.85,569,110,339,118
2.64,5.51,3.57,1.75,1126,117,156,330
3.48,2.92,2.34,1.38,933,163,357,362
2.2,2.66,5.43,1.9,1374,247,176,471
4.74,5.41,5.5,0.48,495,88,57,2110
4.92,4.1,2.38,2.02,573,86,241,128
5.16,2.34,5.96,1.27,552,129,58,279
3.98,6.78,2.75,3.17,581,63,270,86
2.06,3.27,4.05,2.33,1578,210,288,201
4.39,7.54,4.3,1.94,795,72,125,202
4.43,2.79,4.27,1.31,485,146,90,401
5.18,5.64,3.16,3.36,415,70,196,63
2.42,6.57,5.86,2.39,1129,112,148,200
2.65,5.22,3.51,1.38,1018,179,281,510
4.26,3.25,4.04,2.0,659,173,172,170
4.3,2.1,5.89,0.57,802,178,62,2696
3.1,4.04,5.46,1.04,669,197,61,1238
3.42,6.91,3.02,2.95,801,82,225,89
3.17,5.86,2.57,1.93,940,100,271,180
2.51,5.0,4.07,1.51,1614,178,242,474
2.11,3.73,3.94,1.69,1460,196,292,651
2.23,4.38,4.22,3.26,1003,124,239,185
4.94,5.69,4.92,2.1,596,56,78,135
1.66,3.7,4.88,1.59,1521,240,287,443
4.37,3.92,3.94,1.09,804,142,134,502
3.26,5.05,4.17,3.19,637,116,237,117
3.75,3.12,2.52,0.44,658,174,205,2892
3.01,4.15,4.15,0.78,711,153,172,1880
4.24,2.87,2.87,2.48,534,142,316,130
3.24,7.31,5.27,1.87,424,71,134,320
5.39,6.7,4.39,1.34,369,54,107,351
4.35,7.99,2.38,0.87,751,61,261,913
1.88,5.93,2.28,0.4,2022,178,329,7526
2.35,7.15,5.65,1.36,1377,89,113,628
5.07,4.35,5.22,0.37,507,82,49,4090
2.99,5.68,3.91,3.47,1188,80,301,81
4.55,7.52,5.24,2.81,625,66,123,111
3.16,2.55,4.52,0.29,1103,195,89,8499
2.04,7.15,4.49,1.82,2191,157,210,439
2.37,6.83,2.88,3.49,1298,52,412,85
2.53,2.97,5.05,3.47,1571,216,169,132
4.11,7.92,3.44,2.85,409,57,216,120
2.25,5.18,2.88,3.25,1898,103,536,99
2.18,5.75,2.57,1.92,1559,78,634,179
3.85,2.21,2.48,1.7,814,177,385,186
3.59,2.19,5.25,2.81,857,192,157,159
4.31,4.51,2.06,2.74,662,98,334,102
2.97,6.84,4.89,3.05,1140,101,282,112
3.85,5.71,5.09,1.28,800,66,119,629
2.41,7.31,3.41,3.46,1301,114,314,78
3.13,4.48,4.63,0.59,691,108,129,3474
5.34,3.03,2.24,1.29,685,116,302,274
3.22,2.22,5.59,0.54,1015,281,68,3542
2.59,6.45,3.29,0.5,1201,136,172,3250
4.77,2.82,2.0,0.51,636,120,245,1430
1.77,3.73,4.89,2.03,1753,243,188,405
2.14,4.8,4.4,0.61,1416,141,155,2190
3.23,3.91,3.63,2.31,1168,109,274,160
1.7,5.6,4.49,3.35,2217,179,149,201
1.94,4.05,3.36,3.19,2018,156,448,170
3.84,3.61,4.79,3.39,788,147,89,87
2.76,7.7,2.67,2.57,1203,86,341,145
2.47,3.02,4.13,0.22,1087,197,71,23964
2.28,3.96,2.49,2.05,1536,170,494,264
5.09,6.65,5.57,3.19,671,57,124,81
3.35,2.62,2.06,2.4,1160,139,477,114
3.41,2.02,2.98,0.5,722,247,175,2369
2.87,5.88,5.08,1.63,674,124,195,533
3.28,3.28,3.6,2.39,704,143,351,166
2.08,3.3,5.8,1.0,988,201,159,1420
5.05,5.62,3.3,3.12,620,50,177,81
4.98,7.25,4.31,0.23,633,62,46,14958
3.57,2.64,3.16,2.55,964,168,162,85
4.61,6.38,2.35,1.07,778,81,301,663
4.66,6.72,3.92,3.15,602,72,212,80
3.01,2.63,2.62,2.19,785,181,342,211
4.07,5.09,4.1,1.88,726,129,162,242
5.12,6.49,3.2,0.51,410,49,147,1790
2.7,7.87,3.81,2.72,901,88,373,145
4.55,7.38,3.57,2.09,616,69,167,100
5.48,7.72,2.13,1.53,287,42,262,162
4.13,4.57,3.35,2.59,1070,116,220,147
4.46,5.94,4.45,1.79,858,68,67,213
1.81,3.75,4.22,0.76,2145,221,229,2684
4.91,5.88,5.79,1.9,662,48,95,189
2.43,3.25,4.58,1.99,1408,238,200,298
3.29,7.55,4.34,3.33,615,78,182,130
3.89,3.15,3.13,0.82,642,110,146,1061
3.84,3.45,2.69,1.35,778,110,239,364
3.06,4.66,3.44,2.09,647,106,327,208
4.46,3.41,3.01,2.94,637,135,204,63
3.47,5.82,3.76,0.58,833,22,146,2219
5.22,5.82,3.73,2.64,403,78,220,100
5.4,7.85,4.83,1.18,445,54,113,426
2.67,5.79,2.26,0.16,1117,131,175,28939
4.54,3.98,5.79,3.4,623,99,75,92
2.41,5.66,2.3,0.75,1138,142,226,1887
5.05,4.31,5.37,0.35,479,120,32,6802
1.94,6.93,4.23,2.11,1365,151,344,327
4.32,2.75,4.17,0.67,379,87,131,1747
2.34,4.86,2.61,0.96,1317,91,219,1294
4.44,4.95,2.72,0.36,682,71,134,5438
2.34,6.99,4.13,0.52,1321,129,128,3711
2.97,7.89,5.3,2.21,1332,74,145,296
5.14,6.23,5.43,2.02,402,66,22,167
4.28,4.74,4.52,1.79,877,104,123,228
4.24,6.56,4.42,2.5,598,73,128,82
4.05,4.64,4.69,2.81,750,114,143,139
1.69,6.24,2.07,0.38,2549,110,411,7249
2.48,5.78,4.55,2.31,1308,65,199,248
2.63,7.32,4.69,2.1,1218,100,225,291
2.78,2.56,2.57,0.47,1529,223,191,3560
3.35,3.95,4.1,2.77,672,138,221,140
3.41,4.88,2.27,1.04,645,97,315,650
4.12,2.39,4.47,2.74,786,173,190,144
4.33,7.62,5.33,2.02,571,80,97,197
2.8,2.37,2.86,1.49,1266,166,250,393
3.86,6.04,4.51,3.5,888,64,196,66
5.46,7.15,5.04,2.93,461,48,65,106
3.03,3.85,2.44,1.27,1509,157,361,328
5.33,4.1,2.94,2.38,563,92,187,84
3.89,3.64,3.73,3.45,760,124,267,87
2.31,4.76,4.26,1.99,1302,170,264,401
5.37,7.83,3.74,1.3,300,49,149,256
4.2,5.51,2.1,2.21,832,72,165,111
3.67,6.02,2.33,2.25,564,70,433,165
4.43,7.5,4.22,3.0,655,75,185,94
2.07,5.9,4.68,2.81,627,206,190,224
1.64,5.12,3.57,2.1,2197,211,423,306
3.45,6.49,5.39,0.54,577,71,55,3092
3.19,3.49,2.13,1.23,743,158,453,471
3.49,7.25,4.66,2.68,678,64,182,130
3.05,3.42,4.15,1.49,762,165,155,247
4.7,5.45,2.03,1.32,493,93,314,215
4.35,6.16,2.87,0.98,508,65,96,601
2.35,3.33,3.3,3.12,1202,233,306,127
2.1,4.83,2.07,0.5,1139,173,426,4094
3.8,2.31,3.54,3.07,541,224,228,103
5.43,3.29,4.21,3.36,573,106,121,62
5.14,4.69,2.62,2.19,438,73,285,103
2.06,5.23,5.4,3.41,1133,150,244,97
2.56,6.64,3.24,2.74,1193,129,314,183
3.32,2.6,5.69,1.28,1002,137,99,705
3.46,2.04,5.5,1.16,676,233,91,874
2.23,7.5,3.75,1.56,1550,113,197,469
1.6,3.88,3.09,2.92,3248,256,578,173
3.36,2.4,4.74,3.13,1022,218,169,127
2.73,4.18,5.18,2.59,1018,90,169,127
5.4,6.7,5.31,2.95,438,46,83,85
4.33,3.37,5.79,2.38,653,84,91,187
3.97,2.94,3.91,0.3,601,161,79,4459
1.92,7.14,4.14,1.89,1768,119,265,487
5.47,2.35,5.21,0.11,455,95,28,44283
3.64,2.34,3.63,0.47,658,203,86,2817
1.76,3.84,5.34,3.12,2084,223,237,214
4.38,3.66,3.28,2.0,538,95,223,181
5.03,6.43,2.59,1.41,345,69,184,241
4.77,4.68,3.74,2.21,544,78,133,97
2.23,5.05,5.52,1.58,1439,130,123,730
2.93,3.4,5.45,1.13,1312,147,104,909
2.37,3.51,5.03,0.64,1212,170,110,2637
2.27,2.68,3.08,0.58,1434,264,177,3002
1.65,6.04,5.14,1.51,2332,145,239,978
2.68,5.74,3.03,1.41,778,111,258,539
4.61,2.25,2.62,2.43,874,146,383,93
3.39,6.59,2.95,3.43,815,84,213,104
1.8,3.7,4.77,2.67,1602,237,169,288
1.75,2.01,2.58,3.28,2259,418,598,171
5.11,6.72,4.22,3.01,599,55,130,59
3.3,7.69,2.04,0.37,1008,44,164,5069
5.25,6.4,5.78,3.36,496,55,92,102
2.97,7.43,4.88,1.2,1128,90,152,651
4.14,6.16,4.12,3.46,782,88,174,43
2.6,4.73,3.63,1.01,1242,111,146,1270
1.74,6.81,4.69,0.42,1456,102,126,7424
4.15,3.78,5.9,3.33,720,133,101,134
1.87,5.31,3.02,2.64,1169,133,662,167
2.39,3.76,2.93,3.11,1511,199,360,130
3.78,7.01,4.94,2.07,943,52,134,232
1.62,2.05,5.08,1.94,2804,448,210,388
5.48,4.66,2.17,2.06,373,94,285,94
4.71,7.57,5.88,2.94,566,51,91,114
2.79,2.24,4.16,0.39,899,160,73,7771
4.49,7.02,2.7,0.11,837,50,64,40936
5.11,6.29,4.34,2.11,629,60,128,156
3.2,7.05,4.7,0.1,858,66,47,58600
4.26,7.25,3.23,1.94,721,67,248,152
2.02,4.99,2.18,1.9,2118,128,465,345
1.54,2.85,4.44,2.81,1413,214,476,252
1.67,4.47,2.31,1.56,1332,242,649,342
3.96,6.84,4.97,2.61,630,66,131,104
3.7,4.06,4.4,1.6,818,80,150,430
2.68,2.81,5.33,0.27,1709,177,39,14846
4.54,2.44,5.93,2.47,598,168,98,171
3.56,2.65,5.44,3.45,609,173,183,122
4.27,7.99,2.0,1.0,867,59,288,411
2.53,6.12,3.36,3.34,1407,142,378,126
1.57,5.14,4.05,1.92,1900,158,355,436
2.35,6.5,5.16,2.71,1101,106,167,261
4.65,5.26,4.82,3.15,470,96,117,70
2.3,4.12,5.76,3.03,1511,221,145,232
4.24,6.56,2.66,0.79,562,75,146,733
3.35,3.56,4.56,3.49,795,138,226,85
2.72,5.94,2.42,1.27,854,123,245,371
3.33,6.98,4.19,0.27,1128,79,74,10674
4.35,2.45,2.87,2.07,566,198,248,200
1.67,7.05,2.3,3.15,1997,115,448,142
2.29,2.66,2.66,2.66,1233,202,415,185
2.84,2.45,5.71,0.63,730,184,93,3210
3.15,7.16,2.61,0.61,1039,111,219,1804
3.13,4.67,5.89,0.53,762,82,53,4670
1.89,6.02,4.52,2.35,1526,144,241,240
2.9,6.52,2.73,0.69,967,102,219,1644
1.54,8.0,5.58,1.9,2339,110,253,617
2.26,3.02,2.47,1.49,1614,179,530,496
2.65,5.41,4.83,1.03,784,99,167,1475
4.0,4.64,4.06,2.4,724,117,171,192
1.52,5.49,2.79,3.41,2596,180,692,107
2.5,5.13,4.28,1.23,1103,148,118,859
5.3,4.71,3.18,1.25,308,90,182,484
1.57,4.66,5.05,1.24,1682,184,248,1247
2.48,3.68,3.29,2.6,1592,187,281,140
2.28,7.99,5.44,1.45,1074,63,170,555
3.89,5.21,3.89,1.74,729,113,154,300
3.08,3.36,2.93,3.26,898,135,470,92
2.7,6.67,4.29,1.45,1041,81,141,480
2.51,4.28,4.6,2.79,996,179,177,210
2.19,2.65,3.2,2.39,1334,208,399,195
3.2,6.84,3.41,1.91,1095,63,237,295
4.8,4.71,5.6,2.55,614,60,99,127
4.21,2.76,3.51,1.17,617,86,151,446
4.38,7.08,4.83,1.28,580,65,70,650
4.32,2.93,3.37,2.32,748,127,289,141
2.05,4.44,3.47,0.83,1139,120,203,1060
4.79,6.08,5.3,2.42,617,59,152,191
4.58,7.74,2.44,0.82,531,57,153,809
3.21,5.15,2.25,0.73,560,89,349,1623
3.12,7.36,3.57,0.19,1039,91,94,19643
3.64,3.68,5.44,0.78,650,124,71,1609
4.85,4.47,2.07,2.28,752,92,308,102
4.64,5.97,2.71,0.42,618,62,127,3552
3.17,7.76,3.29,2.43,920,97,318,101
5.1,4.7,4.29,0.66,582,70,101,1541
3.23,6.78,3.14,2.31,838,72,274,117
1.72,6.96,2.93,1.76,2259,125,632,556
1.6,2.97,3.12,0.14,1701,323,202,50918
5.27,5.6,4.66,1.4,380,76,108,342
4.36,2.78,3.44,3.2,593,138,205,76
5.38,6.73,2.45,0.74,525,39,182,859
2.59,4.89,4.55,0.63,809,161,91,3119
1.76,7.89,2.25,1.07,1847,72,533,919
4.89,7.59,2.11,2.48,496,55,355,87
5.35,7.74,2.22,3.18,522,42,436,74
1.96,5.71,3.0,1.16,1594,137,288,997
3.92,2.63,4.49,1.1,929,175,104,886
1.88,4.7,4.24,2.78,1037,181,342,153
1.57,6.11,3.43,2.96,2014,163,424,156
4.42,5.26,4.79,0.63,836,77,69,1398
3.66,4.76,3.89,3.14,695,52,197,78
2.57,2.9,2.64,1.86,799,240,386,248
2.0,5.04,3.06,2.86,1951,187,369,165
2.41,4.85,3.65,3.44,1619,151,269,130
5.0,6.73,4.63,2.99,551,59,161,100
4.53,6.89,3.66,1.79,549,60,188,238
2.33,6.14,3.17,3.5,1519,129,524,117
1.84,4.49,4.45,0.58,1852,195,142,5053
4.31,4.06,3.77,2.75,848,98,145,117
4.58,2.34,3.7,2.77,517,152,181,86
3.28,2.48,2.3,1.42,1036,189,436,416
2.65,5.64,2.65,1.2,1633,121,401,470
1.66,3.15,5.21,0.11,2215,261,70,116265
1.92,6.41,4.87,3.25,2229,134,271,147
2.52,4.41,4.15,2.09,1577,155,237,293
1.97,5.18,4.85,2.13,1955,158,125,275
2.94,5.32,4.26,2.04,978,111,213,301
4.64,6.78,2.27,2.58,578,55,359,98
1.97,5.62,2.87,2.67,1681,143,452,207
4.9,7.2,3.23,1.27,562,47,151,286
4.9,7.36,5.51,2.47,586,43,90,109
2.26,5.77,5.77,2.95,1456,105,123,127
2.05,2.45,5.22,2.63,1776,290,141,215
1.6,2.46,3.45,3.19,2884,352,577,150
3.46,7.69,4.9,3.02,722,49,127,101
4.55,4.63,4.16,3.48,702,75,107,66
3.26,4.98,2.61,2.63,1118,114,405,124
3.85,5.71,5.71,1.2,645,103,66,574
3.29,4.31,2.68,3.03,920,182,341,91
5.04,2.26,2.81,3.32,317,107,219,61
4.68,5.79,5.01,2.21,535,86,112,182
4.28,3.84,4.78,0.88,496,85,88,861
4.08,4.01,4.13,2.95,670,113,137,104
4.52,7.68,3.31,1.22,733,73,159,519
4.79,6.25,3.0,0.48,554,57,131,2326
3.47,7.96,5.79,1.22,627,76,100,813
3.83,7.7,3.68,2.98,657,52,221,104
2.41,3.56,5.98,1.34,1606,201,114,715
4.52,4.06,4.04,1.51,505,73,163,250
3.07,4.22,2.52,0.76,980,103,279,1086
1.56,6.68,5.72,1.6,2415,135,165,627
3.19,4.79,4.36,1.32,905,119,87,463
2.13,3.01,2.68,0.5,1770,258,261,4046
2.29,6.89,3.88,3.15,956,110,330,133
2.0,6.74,5.43,1.78,1600,122,113,414
2.99,2.84,5.97,3.21,767,151,161,110
3.63,6.97,3.61,2.65,901,66,226,144
4.14,6.63,3.56,1.27,736,74,180,425
5.23,2.69,3.26,3.4,513,123,267,63
1.77,6.16,5.33,2.42,2059,217,263,325
2.98,5.85,3.72,3.1,1013,117,239,130
3.56,7.15,4.31,2.63,850,94,191,65
3.21,7.84,2.57,1.26,543,106,325,574
2.63,3.45,3.1,3.42,1344,125,476,81
4.15,4.68,2.51,1.05,517,87,291,454
5.27,2.62,5.48,3.17,562,104,71,82
3.26,3.48,2.81,3.22,1059,138,346,50
4.12,4.01,4.79,0.39,710,103,73,3919
2.11,5.96,5.43,0.26,2336,109,75,15357
5.1,2.17,4.52,3.19,431,181,95,90
3.86,3.43,2.94,0.85,595,78,163,984
3.39,5.16,4.59,0.33,607,93,66,8550
5.5,2.18,2.71,1.05,645,131,192,500
1.74,4.37,2.71,3.04,2714,263,619,97
3.22,7.69,5.0,2.75,969,75,168,101
4.74,3.93,3.82,2.15,565,125,179,169
4.08,7.16,2.93,2.72,683,83,280,107
4.18,4.09,2.17,0.85,918,118,214,943
1.54,2.3,3.34,2.83,1786,367,497,217
4.39,7.46,2.94,0.72,532,56,143,1200
3.01,2.5,3.17,1.46,1175,260,164,373
5.45,3.86,5.72,3.15,330,73,82,47
2.77,3.55,2.04,1.29,1282,125,595,620
3.4,5.97,5.19,1.24,851,94,124,517
1.97,4.03,5.17,2.56,1818,236,202,296
2.4,7.21,5.17,3.03,1204,113,204,195
3.47,3.43,5.94,2.53,856,107,83,175
4.26,3.17,5.62,0.12,464,123,21,52437
3.79,6.91,2.56,1.98,987,65,309,149
3.9,4.1,3.71,0.51,618,125,105,1795
5.12,7.11,2.05,0.53,476,43,179,1644
3.07,5.88,2.49,0.25,1323,92,133,13284
4.82,3.69,6.0,0.72,563,96,39,1403
2.22,7.64,5.89,3.39,1035,118,172,141
5.26,6.84,5.99,1.14,581,79,66,702
4.04,3.06,3.88,3.5,772,148,228,75
2.28,4.58,3.6,2.07,1511,142,142,241
2.78,6.93,5.76,3.27,1439,116,136,148
3.94,3.97,3.77,3.14,874,145,215,81
1.77,6.04,2.38,2.78,1220,170,559,151
4.89,5.34,2.45,1.2,573,69,279,399
1.68,7.61,5.84,1.09,1877,111,177,1507
2.24,7.87,4.68,0.67,1596,73,98,3064
2.51,5.06,4.93,3.06,1198,129,236,150
1.94,3.37,5.49,3.23,1738,232,211,117
4.89,5.73,4.35,0.66,437,85,88,1977
2.55,7.89,4.51,0.66,1137,70,102,1926
2.74,2.77,5.4,2.3,846,185,153,241
2.34,7.28,5.97,1.78,1158,122,117,593
5.42,3.78,2.75,0.46,377,92,109,2076
4.28,3.36,5.33,2.29,547,98,126,189
4.94,6.09,5.7,1.79,630,59,79,206
3.4,2.85,5.95,1.79,961,164,90,355
4.74,4.35,3.8,2.95,597,92,168,86
5.13,4.79,2.33,0.86,606,95,124,981
3.76,6.89,4.31,2.54,749,58,179,169
2.53,4.24,4.93,3.26,1348,192,284,140
5.08,4.43,5.84,3.1,491,67,112,98
3.69,5.75,3.0,3.33,587,73,342,82
3.7,5.76,5.22,2.62,656,74,113,146
2.19,3.85,2.76,3.19,1746,159,722,132
2.05,2.97,3.24,2.57,1609,282,296,235
1.68,2.48,2.34,0.38,1789,231,381,6635
4.38,7.33,2.1,0.76,623,41,276,1078
4.08,5.89,3.34,3.21,682,92,278,91
3.3,5.75,2.4,0.33,920,97,132,4712
3.26,5.23,3.18,3.38,1060,79,278,68
2.76,6.05,4.28,0.53,934,120,102,2946
5.44,3.34,5.01,2.77,328,99,115,96
2.7,2.02,5.09,0.72,878,251,110,2599
4.82,2.06,2.74,2.65,740,182,308,100
2.93,5.72,3.8,3.07,738,92,240,83
2.67,3.87,4.97,2.29,1316,142,120,232
2.8,4.2,3.24,2.3,1102,159,419,154
4.13,3.6,2.41,2.49,845,119,317,131
4.5,5.39,2.11,1.03,627,83,372,602
3.54,2.85,2.67,2.18,758,127,353,149
3.27,2.97,2.5,2.0,751,177,406,169
1.7,6.45,5.55,0.68,2130,198,125,3302
1.64,4.46,2.51,0.47,2342,230,328,6005
4.32,4.58,3.41,2.29,729,127,213,109
2.31,7.96,4.19,3.04,1188,105,237,133
3.79,4.42,4.66,1.41,841,94,144,468
4.96,2.45,4.83,3.24,654,130,122,63
1.7,4.66,5.93,2.84,2282,241,217,281
5.23,4.57,5.61,2.84,611,81,117,82
3.31,6.89,2.33,1.4,1013,94,333,328
4.91,5.93,5.06,0.1,606,92,33,79101
2.26,3.37,5.86,3.11,1211,128,187,137
2.98,3.51,2.02,1.03,1204,115,274,533
1.81,6.45,3.98,0.8,2226,161,217,3124
4.54,4.25,4.0,0.23,532,89,77,15390
3.02,7.55,2.69,3.2,1117,68,398,67
3.25,5.84,2.52,1.78,864,86,433,185
4.28,4.03,3.23,2.6,537,72,139,87
3.96,6.95,3.72,0.53,653,81,91,2284
2.45,2.97,5.26,1.27,870,182,126,520
2.96,5.16,3.51,0.97,857,142,134,1042
2.67,3.34,4.31,1.42,1435,168,232,470
4.98,3.03,3.59,2.23,587,114,137,210
1.7,6.85,3.57,2.62,2777,177,378,230
2.1,7.65,3.28,3.03,1958,106,406,172
3.11,6.54,5.63,3.21,882,119,150,103
5.07,5.72,5.51,1.91,672,55,96,203
2.58,7.52,2.74,1.22,1533,22,385,628
4.75,6.11,4.07,2.4,459,69,138,115
3.81,3.7,3.07,2.57,965,91,271,121
4.36,4.34,4.65,1.28,707,88,85,522
4.9,2.21,2.57,2.49,458,168,230,129
4.7,4.76,4.96,1.21,447,60,82,538
1.77,5.5,5.43,0.68,2660,93,119,4332
3.93,5.54,3.85,0.13,756,84,62,27905
4.36,7.62,5.09,2.59,785,56,120,141
3.37,2.3,2.67,1.95,793,186,422,189
4.6,6.52,3.3,2.83,604,80,228,63
5.4,5.49,2.95,2.95,680,77,203,68
1.91,7.91,3.27,1.99,1496,128,524,360
4.3,6.78,2.19,2.83,697,81,494,87
2.34,5.77,4.16,0.79,1292,107,164,1968
3.37,6.22,5.89,2.34,1122,92,165,184
4.78,4.69,3.53,2.33,545,108,153,117
5.27,4.15,5.37,2.52,437,104,83,117
2.88,5.72,5.95,2.19,945,87,115,307
3.08,3.66,4.13,1.07,1219,175,166,894
1.99,3.85,4.22,1.97,1665,213,362,322
4.64,3.64,5.0,0.58,687,116,44,2183
4.86,3.74,3.57,3.02,457,133,150,73
4.67,4.06,4.07,3.25,579,124,218,89
3.61,3.24,2.42,2.65,1190,184,353,113
4.52,5.59,4.12,2.48,543,55,200,107
3.71,2.5,3.16,3.0,1025,180,277,85
3.03,2.26,5.08,0.56,885,146,63,3381
4.29,6.87,5.58,1.14,533,64,86,826
2.71,5.08,2.76,1.04,1512,140,163,1105
5.3,3.81,3.55,2.2,478,91,134,142
2.98,4.17,2.88,2.81,1183,120,267,54
2.32,6.05,3.07,2.65,1651,55,502,185
2.71,3.33,3.5,1.29,1094,158,259,321
1.83,5.2,2.54,3.14,1970,158,486,119
4.33,6.32,2.22,0.56,863,46,180,1950
4.41,7.82,3.73,1.32,757,63,94,403
1.82,4.85,3.24,3.25,1735,224,414,144
2.35,3.58,2.34,1.59,1258,200,347,337
2.92,7.9,3.05,1.44,1395,62,198,466
4.09,2.58,3.24,0.44,715,141,157,2436
1.96,6.72,3.77,1.83,1891,137,399,370
3.73,5.06,4.23,2.26,884,100,184,161
4.4,4.66,5.9,3.13,499,79,101,98
